,forecast_date,target,target_end_date,location,location_name,type,quantile,value
20,2020-06-04,88 day ahead cum death,2020-08-31,24,Maryland,quantile,0.9,11657.0
21,2020-06-04,88 day ahead cum death,2020-08-31,24,Maryland,quantile,0.95,12630.5
22,2020-06-04,88 day ahead cum death,2020-08-31,24,Maryland,quantile,0.975,12971.75
23,2020-06-04,88 day ahead cum death,2020-08-31,24,Maryland,quantile,0.99,13570.7
0,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,point,NA,1560.8387096774193
1,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.01,907.0
2,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.025,961.0
3,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.05,992.5
4,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.1,1025.0
5,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.15,1104.0
6,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.2,1134.0
7,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.25,1145.5
8,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.3,1182.0
9,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.35,1307.5
10,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.4,1440.0
11,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.45,1462.5
12,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.5,1490.0
13,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.55,1516.5
14,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.6,1544.0
15,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.65,1609.0
16,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.7,1687.0
17,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.75,1791.0
18,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.8,1945.0
19,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.85,2044.5
20,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.9,2413.0
21,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.95,2508.0
22,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.975,2590.25
23,2020-06-04,89 day ahead cum death,2020-09-01,11,District of Columbia,quantile,0.99,2651.8999999999996
0,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,point,NA,8536.161290322581
1,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.01,5295.299999999999
2,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.025,5601.75
3,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.05,5783.5
4,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.1,5901.0
5,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.15,6195.5
6,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.2,6689.0
7,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.25,6921.5
8,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.3,7337.0
9,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.35,7460.5
10,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.4,7869.0
11,2020-06-04,89 day ahead cum death,2020-09-01,24,Maryland,quantile,0.45,8218.0
