state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,encounters_rate_norm,daily_encounter_diff,AverageDiff
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/1/2020,7,POST,F,1,0.023497583,F,1,-0.298607886,F,1,1.619111623,1.39841684,0.39841684,0.041102179
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/2/2020,1,POST,F,1,-0.055651311,F,1,-0.338748744,F,1,1.217868295,1.051865423,0.051865423,-0.11417821
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/3/2020,2,POST,F,1,-0.078150608,F,1,-0.305811903,F,1,0.932038122,0.804995645,-0.195004355,-0.192988956
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/4/2020,3,POST,F,1,-0.226458503,F,1,-0.371150191,F,1,0.724805767,0.626010323,-0.373989677,-0.323866124
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/5/2020,4,POST,F,1,-0.141375417,F,1,-0.314551273,F,1,1.033499433,0.892627161,-0.107372839,-0.18776651
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/6/2020,5,POST,F,1,-0.16682887,F,1,-0.301568278,F,1,1.372616882,1.185520835,0.185520835,-0.094292104
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/7/2020,6,POST,F,1,-0.218822888,F,1,-0.289422238,F,1,1.588578269,1.372045368,0.372045368,-0.045399919
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/8/2020,7,POST,F,1,-0.178446814,F,1,-0.265549641,F,1,1.674590288,1.446333425,0.446333425,0.00077899
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/9/2020,1,POST,F,1,-0.020180201,F,1,-0.310342555,F,1,0.533497507,0.460778545,-0.539221455,-0.289914737
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/10/2020,2,POST,F,1,-0.170029289,F,1,-0.324396016,F,1,1.351944779,1.167666465,0.167666465,-0.108919613
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/11/2020,3,POST,F,1,-0.103576239,F,1,-0.292075058,F,1,0.853951626,0.737552815,-0.262447185,-0.219366161
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/12/2020,4,POST,F,1,-0.068938135,F,1,-0.368221755,F,1,0.090362126,0.078045217,-0.921954783,-0.453038224
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/13/2020,5,POST,F,1,-0.12008173,F,1,-0.314284044,F,1,1.087078894,0.938903415,-0.061096585,-0.16515412
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/14/2020,6,POST,F,1,-0.105791053,F,1,-0.213264315,F,1,1.061950967,0.917200577,-0.082799423,-0.133951597
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/15/2020,7,POST,F,1,-0.042991971,F,1,-0.229371346,F,1,1.431053923,1.23599255,0.23599255,-0.012123589
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/16/2020,1,POST,F,1,-0.091532464,F,1,-0.189797499,F,1,1.056326402,0.912342675,-0.087657325,-0.122995763
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/17/2020,2,POST,F,1,-0.013693722,F,1,-0.225693727,F,1,0.73956112,0.638754432,-0.361245568,-0.200211006
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/18/2020,3,POST,F,1,-0.027235311,F,1,-0.262861743,F,1,0.784813303,0.677838466,-0.322161534,-0.204086196
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/19/2020,4,POST,F,1,-0.061685288,F,1,-0.303159987,F,1,0.029733696,0.025680812,-0.974319188,-0.446388154
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/20/2020,5,POST,F,1,0.029507637,F,1,-0.312296292,F,1,-0.12395572,-0.1070598,-1.1070598,-0.463282818
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/21/2020,6,POST,F,1,-0.013433671,F,1,-0.25782297,F,1,0.001793486,0.001549023,-0.998450977,-0.423235873
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/22/2020,7,POST,F,1,0.096906508,F,1,-0.1978374,F,1,0.215344346,0.185991599,-0.814008401,-0.304979764
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/23/2020,1,POST,F,1,0.151748559,F,1,-0.212931077,F,1,-0.102407061,-0.088448354,-1.088448354,-0.383210291
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/24/2020,2,POST,F,1,0.069896229,F,1,-0.178836349,F,1,-0.067600499,-0.058386139,-1.058386139,-0.389108753
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/25/2020,3,POST,F,1,0.042544542,F,1,-0.166125833,F,1,-0.106862885,-0.092296823,-1.092296823,-0.405292704
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/26/2020,4,POST,F,1,0.033973781,F,1,-0.204769319,F,1,-0.050398095,-0.043528528,-1.043528528,-0.404774688
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/27/2020,5,POST,F,1,0.050423312,F,1,-0.183033953,F,1,0.05226848,0.045143968,-0.954856032,-0.362488891
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/28/2020,6,POST,F,1,-0.066278941,F,1,-0.31777551,F,1,-0.030200793,-0.026084241,-1.026084241,-0.470046231
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/29/2020,7,POST,F,1,-0.05061741,F,1,-0.075393281,F,1,0.780247909,0.673895364,-0.326104636,-0.150705109
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/30/2020,1,POST,F,1,-0.054066197,F,1,-0.199716597,F,1,-0.057556633,-0.049711313,-1.049711313,-0.434498036
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,8/31/2020,2,POST,F,1.3,-0.291300565,D,2,-0.20647426,F,1,-0.189149543,-0.163367307,-1.163367307,-0.553714044
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/1/2020,3,POST,F,1.3,-0.263249968,D,2,-0.099931116,F,1,-0.060697624,-0.052424168,-1.052424168,-0.471868417
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/2/2020,4,POST,F,1,-0.115901277,F,1,-0.151693437,F,1,-0.061099378,-0.052771161,-1.052771161,-0.440121958
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/3/2020,5,POST,F,1,-0.180097167,F,1,-0.192972712,F,1,-0.013290575,-0.011478988,-1.011478988,-0.461516289
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/4/2020,6,POST,F,1,-0.232327038,F,1,-0.286864787,F,1,0.047849179,0.041327044,-0.958672956,-0.492621594
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/5/2020,7,POST,F,1,-0.14654543,F,1,-0.263691901,F,1,0.00172044,0.001485934,-0.998514066,-0.469583799
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/6/2020,1,POST,F,1,-0.12419966,F,1,-0.176648927,F,1,-0.257082602,-0.222040676,-1.222040676,-0.507629754
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/7/2020,2,POST,F,1,-0.190986418,F,1,-0.188843179,F,1,-0.188017325,-0.162389418,-1.162389418,-0.514073005
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/8/2020,3,POST,F,1,-0.216979046,F,1,-0.21120729,F,1,-0.196198511,-0.169455458,-1.169455458,-0.532547265
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/9/2020,4,POST,F,1,-0.219333604,F,1,-0.21428292,F,1,-0.175928162,-0.151948082,-1.151948082,-0.528521535
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/10/2020,5,POST,F,1.3,-0.261678289,D,2,-0.323082769,F,1,-0.255329491,-0.220526525,-1.220526525,-0.601762528
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/11/2020,6,POST,F,1.3,-0.282151436,D,2,-0.274077535,F,1,-0.108944705,-0.094094878,-1.094094878,-0.55010795
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/12/2020,7,POST,F,1,-0.175898531,F,1,-0.211413192,F,1,0.035540877,0.030696439,-0.969303561,-0.452205095
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/13/2020,1,POST,F,1,-0.207916999,F,1,-0.177308003,F,1,-0.380165618,-0.328346727,-1.328346727,-0.571190576
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/14/2020,2,POST,F,1,-0.18126061,F,1,-0.278046921,F,1,-0.302809586,-0.261534794,-1.261534794,-0.573614108
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/15/2020,3,POST,F,1,-0.224868822,F,1,-0.164366395,F,1,-0.265738589,-0.229516799,-1.229516799,-0.539584005
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/16/2020,4,POST,F,1,-0.176619809,F,1,-0.210183309,F,1,-0.250179727,-0.216078705,-1.216078705,-0.534293941
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/17/2020,5,POST,F,1,-0.201925623,F,1,-0.299551294,F,1,-0.286922016,-0.247812796,-1.247812796,-0.583096571
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/18/2020,6,POST,F,1,-0.231805909,F,1,-0.248798121,F,1,-0.028301589,-0.02444391,-1.02444391,-0.501682647
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/19/2020,7,POST,F,1,-0.094171595,F,1,-0.162468889,F,1,0.180391691,0.155803204,-0.844196796,-0.36694576
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/20/2020,1,POST,F,1,-0.238909789,F,1,-0.206208499,F,1,-0.34597995,-0.298820774,-1.298820774,-0.581313021
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/21/2020,2,POST,D-,1.7,-0.253839597,D,2,-0.283225058,F,1,-0.607668321,-0.524839425,-1.524839425,-0.68730136
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/22/2020,3,POST,F,1.3,-0.229636533,F,1,-0.27225648,F,1,-0.408836291,-0.353109413,-1.353109413,-0.618334142
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/23/2020,4,POST,F,1,-0.196260396,F,1,-0.274462708,F,1,-0.357959543,-0.309167475,-1.309167475,-0.59329686
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/24/2020,5,POST,F,1,-0.199034814,F,1,-0.247402037,F,1,-0.302846109,-0.261566339,-1.261566339,-0.569334397
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/25/2020,6,POST,F,1,-0.176486451,F,1,-0.208075642,F,1,-0.071033675,-0.061351352,-1.061351352,-0.481971148
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/26/2020,7,POST,F,1,-0.143380988,F,1,-0.125075917,F,1,0.237696513,0.20529703,-0.79470297,-0.354386625
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/27/2020,1,POST,F,1,-0.167785953,F,1,-0.111334465,F,1,-0.162049365,-0.139961049,-1.139961049,-0.473027156
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/28/2020,2,POST,F,1.3,-0.257021482,D,2,-0.258827454,F,1,-0.376951581,-0.325570783,-1.325570783,-0.613806573
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/29/2020,3,POST,F,1.3,-0.141449332,F,1,-0.265716681,F,1,-0.405914439,-0.350585827,-1.350585827,-0.58591728
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,9/30/2020,4,POST,F,1,-0.064357052,F,1,-0.235563344,F,1,-0.270267459,-0.233428357,-1.233428357,-0.511116251
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/1/2020,5,POST,F,1,0.028115618,F,1,-0.242374194,F,1,-0.255366014,-0.22055807,-1.22055807,-0.478272215
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/2/2020,6,POST,F,1,-0.177466091,F,1,-0.303045579,F,1,-0.209602507,-0.181032408,-1.181032408,-0.553848026
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/3/2020,7,POST,F,1,-0.094723264,F,1,-0.162683243,F,1,-0.139952859,-0.120876432,-1.120876432,-0.459427646
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/4/2020,1,POST,F,1.3,-0.148400686,F,1,-0.203638101,F,1,-0.418770588,-0.361689604,-1.361689604,-0.571242797
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/5/2020,2,POST,D-,1.7,-0.287785717,D,2,-0.352097463,F,1,-0.586083139,-0.506196435,-1.506196435,-0.715359872
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/6/2020,3,POST,D-,1.7,-0.299863523,D,2,-0.20337281,F,1,-0.441561034,-0.381373573,-1.381373573,-0.628203302
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/7/2020,4,POST,D-,1.7,-0.282603061,D,2,-0.253213579,F,1,-0.427463098,-0.369197272,-1.369197272,-0.635004637
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/8/2020,5,POST,D-,1.7,-0.276152211,D,2,-0.288443269,F,1,-0.493862185,-0.426545759,-1.426545759,-0.663713746
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/9/2020,6,POST,F,1.3,-0.250137558,D,2,-0.342981151,F,1,-0.357265603,-0.308568124,-1.308568124,-0.633895611
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/10/2020,7,POST,F,1,-0.118219274,F,1,-0.267621736,F,1,0.13725785,0.118548769,-0.881451231,-0.422430747
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/11/2020,1,POST,F,1,-0.209540695,F,1,-0.268787794,F,1,-0.296637174,-0.256203719,-1.256203719,-0.578177403
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/12/2020,2,POST,D-,1.7,-0.268828451,D,2,-0.339199771,F,1,-0.564169249,-0.487269542,-1.487269542,-0.698432588
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/13/2020,3,POST,F,1,-0.235576127,F,1,-0.18531367,F,1,-0.370413937,-0.31992426,-1.31992426,-0.580271352
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/14/2020,4,POST,F,1,-0.159491374,F,1,-0.211685457,F,1,-0.347550445,-0.300177201,-1.300177201,-0.55711801
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/15/2020,5,POST,F,1,-0.203687292,F,1,-0.271751999,F,1,-0.369427812,-0.31907255,-1.31907255,-0.598170613
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/16/2020,6,POST,F,1,-0.243247137,F,1,-0.275700532,F,1,-0.28604546,-0.24705572,-1.24705572,-0.588667797
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/17/2020,7,POST,F,1,-0.146013111,F,1,-0.140604718,F,1,0.000697792,0.000602679,-0.999397321,-0.428671717
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/18/2020,1,POST,F,1,-0.120436898,F,1,-0.161226541,F,1,-0.349157464,-0.301565173,-1.301565173,-0.527742871
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/19/2020,2,POST,F,1.3,-0.248260988,F,1,-0.299839573,F,1,-0.511722005,-0.441971177,-1.441971177,-0.663357246
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/20/2020,3,POST,D-,1.7,-0.259029717,D,2,-0.229133643,F,1,-0.45682771,-0.394559309,-1.394559309,-0.627574223
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/21/2020,4,POST,D-,1.7,-0.252803144,D,2,-0.263885086,F,1,-0.451641423,-0.390079944,-1.390079944,-0.635589391
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/22/2020,5,POST,F,1.3,-0.185964166,F,1,-0.275639808,F,1,-0.445834242,-0.385064318,-1.385064318,-0.615556097
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/23/2020,6,POST,F,1,-0.198287334,F,1,-0.302111126,F,1,-0.311794281,-0.26929482,-1.26929482,-0.58989776
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/24/2020,7,POST,F,1,-0.162004386,F,1,-0.233348814,F,1,0.013407848,0.011580277,-0.988419723,-0.461257641
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/25/2020,1,POST,D-,1.7,-0.270226625,D,2,-0.269545732,F,1,-0.541817081,-0.46796411,-1.46796411,-0.669245489
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/26/2020,2,POST,D-,1.7,-0.286694734,D,2,-0.378146989,F,1,-0.592145982,-0.511432875,-1.511432875,-0.725424866
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/27/2020,3,POST,D-,1.7,-0.26562533,D,2,-0.268306043,F,1,-0.44696646,-0.386042207,-1.386042207,-0.639991193
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/28/2020,4,POST,D-,1.7,-0.254882699,D,2,-0.221167763,F,1,-0.440136631,-0.380143325,-1.380143325,-0.618731263
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/29/2020,5,POST,D-,1.7,-0.275531726,D,2,-0.284292375,F,1,-0.445615103,-0.384875049,-1.384875049,-0.64823305
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/30/2020,6,POST,F,1.3,-0.270195638,D,2,-0.214002041,F,1,-0.18447458,-0.15932957,-1.15932957,-0.547842416
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,10/31/2020,7,POST,F,1,-0.230886209,F,1,-0.247186596,F,1,-0.079981847,-0.069079834,-1.069079834,-0.515717546
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/1/2020,1,POST,D-,1.7,-0.375066788,D,2,-0.328401246,F,1,-0.564972758,-0.487963528,-1.487963528,-0.730477187
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/2/2020,2,POST,D-,1.7,-0.29180262,D,2,-0.349969026,F,1,-0.552664457,-0.477332923,-1.477332923,-0.70636819
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/3/2020,3,POST,D-,1.7,-0.253201785,D,2,-0.205530612,F,1,-0.473080512,-0.408596755,-1.408596755,-0.62244305
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/4/2020,4,POST,D-,1.7,-0.262847832,D,2,-0.314238325,F,1,-0.573190467,-0.495061113,-1.495061113,-0.690715757
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/5/2020,5,POST,D-,1.7,-0.272712543,D,2,-0.390958652,F,1,-0.610845835,-0.527583824,-1.527583824,-0.73041834
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/6/2020,6,POST,D-,1.7,-0.329753128,D,2,-0.397326972,F,1,-0.501166815,-0.432854723,-1.432854723,-0.719978275
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/7/2020,7,POST,F,1,-0.230999765,F,1,-0.182951663,F,1,-0.279288677,-0.241219928,-1.241219928,-0.551723785
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/8/2020,1,POST,D-,1.7,-0.260443436,D,2,-0.268194625,F,1,-0.528851363,-0.456765698,-1.456765698,-0.661801253
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/9/2020,2,POST,F,1.3,-0.245070385,F,1,-0.340343409,F,1,-0.600217598,-0.518404281,-1.518404281,-0.701272692
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/10/2020,3,POST,D-,1.7,-0.257615344,D,2,-0.252437901,F,1,-0.496564898,-0.428880076,-1.428880076,-0.646311107
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/11/2020,4,POST,D-,1.7,-0.272682205,D,2,-0.1215566,F,1,-0.401093383,-0.34642191,-1.34642191,-0.580220238
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/12/2020,5,POST,D-,1.7,-0.280464145,D,2,-0.375027405,F,1,-0.558215975,-0.482127735,-1.482127735,-0.712539762
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/13/2020,6,POST,F,1.3,-0.360270429,D,2,-0.268224908,F,1,-0.368003409,-0.317842301,-1.317842301,-0.648779213
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/14/2020,7,POST,F,1.3,-0.262908856,D,2,-0.211960987,F,1,-0.304233989,-0.262765042,-1.262765042,-0.579211628
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/15/2020,1,POST,D-,1.7,-0.327023937,D,2,-0.227760294,F,1,-0.53345328,-0.460740346,-1.460740346,-0.671841526
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/16/2020,2,POST,D-,1.7,-0.258994391,D,2,-0.307082612,F,1,-0.588164959,-0.50799449,-1.50799449,-0.691357164
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/17/2020,3,POST,D-,1.7,-0.292230408,D,2,-0.303959566,F,1,-0.56058998,-0.484178149,-1.484178149,-0.693456041
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/18/2020,4,POST,F,1.3,-0.238701848,F,1,-0.247173694,F,1,-0.56731024,-0.489982396,-1.489982396,-0.658619313
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/19/2020,5,POST,D-,1.7,-0.264117408,D,2,-0.332553823,F,1,-0.577354106,-0.498657222,-1.498657222,-0.698442818
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/20/2020,6,POST,D-,1.7,-0.268602669,D,2,-0.328570902,F,1,-0.505476547,-0.436577012,-1.436577012,-0.677916861
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/21/2020,7,POST,F,1,-0.18347915,F,1,-0.206101961,F,1,-0.335424759,-0.28970432,-1.28970432,-0.55976181
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/22/2020,1,POST,D-,1.7,-0.256875497,D,2,-0.254354023,F,1,-0.553687105,-0.478216178,-1.478216178,-0.663148566
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/23/2020,2,POST,D-,1.7,-0.258805373,D,2,-0.329923599,F,1,-0.629070887,-0.543324691,-1.543324691,-0.710684554
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/24/2020,3,POST,F,1.3,-0.182048669,F,1,-0.244537027,F,1,-0.603322066,-0.521085591,-1.521085591,-0.649223762
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/25/2020,4,POST,F,1.3,-0.189751446,F,1,-0.396574791,F,1,-0.653797059,-0.564680535,-1.564680535,-0.717002257
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/26/2020,5,POST,B,4,-0.410595547,C,3,-0.887692015,A,5,-0.905478087,-0.782055905,-1.782055905,-1.026781156
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/27/2020,6,POST,F,1.3,-0.307449925,D,2,-0.04540704,F,1,-0.143751267,-0.124157093,-1.124157093,-0.49233802
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/28/2020,7,POST,F,1,-0.186453907,F,1,-0.19133531,F,1,-0.342035449,-0.295413933,-1.295413933,-0.557734383
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/29/2020,1,POST,F,1.3,-0.182292532,F,1,-0.213656061,F,1,-0.576258412,-0.497710878,-1.497710878,-0.631219823
MD,24,Maryland,24045,Wicomico County,103195,2021-01-25 13:52:04.598522 UTC,11/30/2020,2,POST,D-,1.7,-0.263500152,D,2,-0.353781152,F,1,-0.675820519,-0.583702063,-1.583702063,-0.733661122
