state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-21,1,POST,F,1,-0.014848013,F,1,-0.392727093,F,1,-0.054926966,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-22,2,POST,F,1,-0.05199107,F,1,-0.375955017,F,1,-0.126293201,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-23,3,POST,F,1,0.045949141,F,1,-0.318632618,F,1,-0.054817396,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-24,4,POST,F,1,0.054532599,F,1,-0.278249372,F,1,0.071589226,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-25,5,POST,F,1,-0.039323845,F,1,-0.389409375,F,1,-0.034948803,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-26,6,POST,F,1,-0.011859716,F,1,-0.351735501,F,1,0.276118867,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-27,7,POST,F,1,0.09716376,F,1,-0.346861491,F,1,0.539195118,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-28,1,POST,F,1,0.10105679,F,1,-0.255869898,F,1,0.415527732,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-29,2,POST,F,1,0.033848252,F,1,-0.352065696,F,1,0.042151567,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-06-30,3,POST,F,1,0.021054915,F,1,-0.2840082,F,1,0.081413954,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-01,4,POST,F,1,-0.011250452,F,1,-0.290798564,F,1,0.118631044,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-02,5,POST,F,1,0.066398884,F,1,-0.384439995,F,1,0.041932428,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-03,6,POST,F,1,-0.080823831,F,1,-0.378514957,F,1,0.277579793,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-04,7,POST,F,1.3,-0.09394718,F,1,-0.555166542,D,2,-0.178265644,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-05,1,POST,F,1,0.028198157,F,1,-0.378688768,F,1,-0.210150354,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-06,2,POST,F,1,-0.017770059,F,1,-0.307019077,F,1,0.046388253,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-07,3,POST,F,1,-0.024964294,F,1,-0.265517499,F,1,0.073999754,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-08,4,POST,F,1,0.086495325,F,1,-0.322312368,F,1,0.04565779,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-09,5,POST,F,1,-0.010664497,F,1,-0.391221737,F,1,-0.003027569,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-10,6,POST,F,1,-0.033074559,F,1,-0.347137008,F,1,0.308332286,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-11,7,POST,F,1,0.158572544,F,1,-0.353244495,F,1,0.867574761,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-12,1,POST,F,1,0.161228342,F,1,-0.30935394,F,1,0.365271877,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-13,2,POST,F,1,-0.001990547,F,1,-0.316644694,F,1,0.110924659,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-14,3,POST,F,1,0.016924618,F,1,-0.266347423,F,1,0.072283166,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-15,4,POST,F,1,0.035195661,F,1,-0.232746818,F,1,0.621847007,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-16,5,POST,F,1,0.0081569,F,1,-0.293851123,F,1,0.573928634,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-17,6,POST,F,1,-0.096175748,F,1,-0.33813675,F,1,0.691350562,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-18,7,POST,F,1,0.187936952,F,1,-0.269884368,F,1,0.915420088,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-19,1,POST,F,1,0.081139153,F,1,-0.29129525,F,1,0.135249077,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-20,2,POST,F,1,-0.007963792,F,1,-0.356926156,F,1,-0.061428087,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-21,3,POST,F,1,0.023711742,F,1,-0.283443852,F,1,0.063334994,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-22,4,POST,F,1,0.001121566,F,1,-0.254434074,F,1,0.494965583,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-23,5,POST,F,1,0.060384921,F,1,-0.257808503,F,1,0.569290194,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-24,6,POST,F,1,-0.062073874,F,1,-0.269183952,F,1,1.047853031,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-25,7,POST,F,1,0.131384891,F,1,-0.276386458,F,1,0.785507243,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-26,1,POST,F,1,0.073062151,F,1,-0.284671533,F,1,0.205957896,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-27,2,POST,F,1,0.032129582,F,1,-0.197706371,F,1,0.805850638,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-28,3,POST,F,1,-0.131292539,F,1,-0.1512536,F,1,0.99752413,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-29,4,POST,F,1,-0.051021022,F,1,-0.207961382,F,1,1.933868131,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-29,4,POST,F,1,-0.051021022,F,1,-0.207961382,F,1,1.933868131,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-30,5,POST,F,1,0.049557642,F,1,-0.231324632,F,1,1.990150306,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-30,5,POST,F,1,0.049557642,F,1,-0.231324632,F,1,1.990150306,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-07-31,6,POST,F,1,-0.027389451,F,1,-0.215625038,F,1,0.880577003,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-01,7,POST,F,1,0.023497583,F,1,-0.298607886,F,1,1.619111623,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-02,1,POST,F,1,-0.055651311,F,1,-0.338748744,F,1,1.217868295,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-03,2,POST,F,1,-0.078150608,F,1,-0.305811903,F,1,0.932038122,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-04,3,POST,F,1,-0.226458503,F,1,-0.371150191,F,1,0.724805767,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-05,4,POST,F,1,-0.141375417,F,1,-0.314551273,F,1,1.033499433,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-06,5,POST,F,1,-0.16682887,F,1,-0.301568278,F,1,1.372616882,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-07,6,POST,F,1,-0.218822888,F,1,-0.289422238,F,1,1.588578269,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-08,7,POST,F,1,-0.178446814,F,1,-0.265549641,F,1,1.674590288,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-09,1,POST,F,1,-0.020180201,F,1,-0.310342555,F,1,0.533497507,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-10,2,POST,F,1,-0.170029289,F,1,-0.324396016,F,1,1.351944779,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-11,3,POST,F,1,-0.103576239,F,1,-0.292075058,F,1,0.853951626,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-12,4,POST,F,1,-0.068938135,F,1,-0.368221755,F,1,0.090362126,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-13,5,POST,F,1,-0.12008173,F,1,-0.314284044,F,1,1.087078894,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-14,6,POST,F,1,-0.105791053,F,1,-0.213264315,F,1,1.061950967,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-15,7,POST,F,1,-0.042991971,F,1,-0.229371346,F,1,1.431053923,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-16,1,POST,F,1,-0.091532464,F,1,-0.189797499,F,1,1.056326402,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-17,2,POST,F,1,-0.013693722,F,1,-0.225693727,F,1,0.73956112,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-18,3,POST,F,1,-0.027235311,F,1,-0.262861743,F,1,0.784813303,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-19,4,POST,F,1,-0.061685288,F,1,-0.303159987,F,1,0.029733696,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-20,5,POST,F,1,0.029507637,F,1,-0.312296292,F,1,-0.12395572,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-21,6,POST,F,1,-0.013433671,F,1,-0.25782297,F,1,0.001793486,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-22,7,POST,F,1,0.096906508,F,1,-0.1978374,F,1,0.215344346,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-23,1,POST,F,1,0.151748559,F,1,-0.212931077,F,1,-0.102407061,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-24,2,POST,F,1,0.069896229,F,1,-0.178836349,F,1,-0.067600499,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-25,3,POST,F,1,0.042544542,F,1,-0.166125833,F,1,-0.106862885,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-26,4,POST,F,1,0.033973781,F,1,-0.204769319,F,1,-0.050398095,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-27,5,POST,F,1,0.050423312,F,1,-0.183033953,F,1,0.05226848,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-28,6,POST,F,1,-0.066278941,F,1,-0.31777551,F,1,-0.030200793,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-29,7,POST,F,1,-0.05061741,F,1,-0.075393281,F,1,0.780247909,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-30,1,POST,F,1,-0.054066197,F,1,-0.199716597,F,1,-0.057556633,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-08-31,2,POST,F,1.3,-0.291300565,D,2,-0.20647426,F,1,-0.189149543,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-01,3,POST,F,1.3,-0.263249968,D,2,-0.099931116,F,1,-0.060697624,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-02,4,POST,F,1,-0.115901277,F,1,-0.151693437,F,1,-0.061099378,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-03,5,POST,F,1,-0.180097167,F,1,-0.192972712,F,1,-0.013290575,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-04,6,POST,F,1,-0.232327038,F,1,-0.286864787,F,1,0.047849179,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-05,7,POST,F,1,-0.14654543,F,1,-0.263691901,F,1,0.00172044,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-06,1,POST,F,1,-0.12419966,F,1,-0.176648927,F,1,-0.257082602,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-07,2,POST,F,1,-0.190986418,F,1,-0.188843179,F,1,-0.188017325,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-08,3,POST,F,1,-0.216979046,F,1,-0.21120729,F,1,-0.196198511,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-09,4,POST,F,1,-0.219333604,F,1,-0.21428292,F,1,-0.175928162,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-10,5,POST,F,1.3,-0.261678289,D,2,-0.323082769,F,1,-0.255329491,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-11,6,POST,F,1.3,-0.282151436,D,2,-0.274077535,F,1,-0.108944705,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-12,7,POST,F,1,-0.175898531,F,1,-0.211413192,F,1,0.035540877,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-13,1,POST,F,1,-0.207916999,F,1,-0.177308003,F,1,-0.380165618,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-14,2,POST,F,1,-0.18126061,F,1,-0.278046921,F,1,-0.302809586,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-15,3,POST,F,1,-0.224868822,F,1,-0.164366395,F,1,-0.265738589,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-09-16,4,POST,F,1,-0.176619809,F,1,-0.210183309,F,1,-0.250179727,F,1
